city,name,img,detail,time,mileage,type,price,old-price,icon-new,label
深圳,奥迪A4L 2016款 35 TFSI 典藏版 S line豪华型,https://image.guazistatic.com/gz01190628/15/50/fc936c3a79184f5cf01e21585d2ba0f9.jpg,/nj/a979cd4bd0c7236cx.htm,2016年,5.4万公里,到店服务,22.00万,42.80万,新上架,
深圳,沃尔沃XC60 2013款 T5 智尊版(进口),https://image.guazistatic.com/gz01190628/15/48/de5bc817b697415731805f8125cdecc0.jpg,/cc/19246194ac9bca7fx.htm,2013年,9.5万公里,到店服务,14.50万,56.40万,新上架,
深圳,标致3008 2016款 2.0L 自动经典版,https://image.guazistatic.com/gz01190620/18/13/03828307aff90737843c16c7d47c71ff.jpg,/tangshan/df63f813da097b47x.htm,2016年,3.0万公里,到店服务,8.40万,16.60万,,急售
深圳,本田XR-V 2015款 1.8L VTi CVT豪华版,https://image.guazistatic.com/gz01190621/14/26/54ef23a42f02a8db9c36b455163a009f.jpg,/zhongshan/0ebf25d5297483e7x.htm,2015年,3.4万公里,到店服务,补贴后11.11万,,,"急售,严选车"
深圳,别克 英朗 2017款 15N 自动精英型,https://image.guazistatic.com/gz01190621/09/58/f1217183d1896dece309814758ee36a4.jpg,/foshan/de6e8e271514c0e4x.htm,2017年,1.5万公里,到店服务,7.11万,13.80万,,严选车
深圳,雪佛兰 科鲁兹 2011款 1.8L SX AT,https://image.guazistatic.com/gz01190604/18/04/2df638f272ffc07d42bc4d307072abcf.jpg,/xa/479e2f9b2842005fx.htm,2011年,10.3万公里,到店服务,3.70万,16.40万,,急售
深圳,MG 锐腾 2015款 2.0TGI TST豪华版,https://image.guazistatic.com/gz01190618/17/23/33bc874ea2f724933230054797c79e4c.jpg,/zhuhai/f7e5433767da8f1cx.htm,2015年,5.5万公里,到店服务,补贴后6.27万,,,"急售,严选车"
深圳,路虎 揽胜极光 2015款 2.0T 5门耀动版(进口),https://image.guazistatic.com/gz01190619/14/41/d9e20b0f8c81e09a767af2e7182257e6.jpg,/gz/8f8d907062b47024x.htm,2014年,6.0万公里,到店服务,21.98万,68.20万,,严选车
深圳,本田 歌诗图 2016款 2.4L 豪华版,https://image.guazistatic.com/gz01190616/14/13/7144d15d41bb16aea9d89cb2b4c0cf98.jpg,/sz/b2fb884f9fe5f512x.htm,2016年,4.9万公里,到店服务,15.95万,28.20万,,严选车
深圳,别克GL8 2017款 25S 豪华型 国V,https://image.guazistatic.com/gz01190614/16/30/31b4e56587f3bb235512bf2f55ec20f0.jpg,/zhongshan/fbeee978b7dafd77x.htm,2017年,1.4万公里,到店服务,补贴后19.68万,,,"急售,严选车"
深圳,海马S5 2014款 1.6L 手动智炫型,https://image.guazistatic.com/gz01190616/19/32/72f7587a11a93f8d8a048b2b6004ff5d.jpg,/zhuhai/61cc8629cfb84cb8x.htm,2014年,7.7万公里,到店服务,补贴后3.32万,,,"超值,急售,严选车"
深圳,奔驰C级 2015款 C 200 L 运动型,https://image.guazistatic.com/gz01190510/16/05/db8117a51e215444cc4418e4e54a0ea8.jpg,/foshan/c45b3c57bcb86438x.htm,2014年,3.2万公里,到店服务,26.50万,40.10万,,急售
深圳,北汽绅宝 绅宝X35 2016款 1.5L 自动精英版,https://image.guazistatic.com/gz01190616/11/15/c51a2143453b5cf0680e331b6c3119e1.jpg,/foshan/c4e4840166c5d96ax.htm,2016年,4.2万公里,到店服务,补贴后3.75万,,,"急售,严选车"
深圳,大众 速腾 2012款 1.6L 自动舒适型,https://image.guazistatic.com/gz01190627/11/02/35b88bebf4f8320c4af99079d487891c.jpg,/zhongshan/69124729668171ddx.htm,2013年,8.8万公里,到店服务,6.27万,16.40万,,严选车
深圳,江淮 瑞风S2 2015款 1.5L 手动豪华型,https://image.guazistatic.com/gz01190620/15/36/9cb489e85e5f98e30e2b150908f66de4.jpg,/zhongshan/a420da060c56c505x.htm,2016年,6.0万公里,到店服务,2.96万,6.80万,,严选车
深圳,斯柯达 晶锐 2017款 1.4L 手动前行版,https://image.guazistatic.com/gz01190617/14/27/647fa0a7a38b3f5f33dd5ca164dc87ff.jpg,/huizhou/22af309d28170ae1x.htm,2016年,7.1万公里,到店服务,补贴后3.71万,,,"超值,急售,严选车"
深圳,长安CS75 2017款 尚酷版 1.5T 手动致享型,https://image.guazistatic.com/gz01190626/17/06/37177273dcba70295f80d00a883f8dfd.jpg,/dg/903baed12c1318d4x.htm,2018年,2.0万公里,到店服务,补贴后5.96万,,,"急售,准新车,严选车"
深圳,雪佛兰 科沃兹 2018款 320 自动欣享天窗版,https://image.guazistatic.com/gz01190628/16/26/7e6e3f1a47510ce3551f3f8e2c2aafae.jpg,/cc/3e2f90ea4ef983c4x.htm,2018年,1.9万公里,到店服务,6.70万,9.90万,新上架,准新车
深圳,五菱荣光V 2016款 1.5L实用型 无助力,https://image.guazistatic.com/gz01190603/10/56/388650315e3c359be3d6c7f8e49e1f3a.jpg,/cq/363b491d92b303eax.htm,2017年,3.2万公里,到店服务,3.20万,4.40万,,急售
深圳,别克 君威 2012款 2.4L SIDI旗舰版,https://image.guazistatic.com/gz01190621/09/48/3e61872e05cf8734084defdb4eb69797.jpg,/sz/889836f8b5d5ad2ex.htm,2012年,9.4万公里,到店服务,7.54万,27.80万,,严选车
深圳,丰田 雅力士 2011款 1.6E 自动魅动版,https://image.guazistatic.com/gz01190628/11/05/3ee7a2c2def4fc13b2b74b2225e4b6c3.jpg,/sjz/b0700ceb5d90f0e4x.htm,2013年,4.0万公里,到店服务,4.28万,10.30万,新上架,超值
深圳,日产 奇骏 2014款 2.0L CVT智领版 2WD,https://image.guazistatic.com/gz01190628/11/35/d1b4c10fb53fabc3a22dcd16521534d6.jpg,/sh/f6fad7508a1d14b4x.htm,2014年,7.3万公里,到店服务,12.00万,22.80万,新上架,
深圳,沃尔沃S90 2018款 T5 智尊版,https://image.guazistatic.com/gz01190615/16/17/268849807340ad8e211a61b811993807.jpg,/gz/2a93a3583916c9cbx.htm,2018年,1.7万公里,到店服务,33.44万,59.90万,,"准新车,严选车"
深圳,Jeep 自由光 2017款 2.4L 领先版,https://image.guazistatic.com/gz01190619/10/32/2aa0975f0fe1609e28e163a76d592ffc.jpg,/foshan/2883c808128c4a3dx.htm,2018年,5.1万公里,到店服务,补贴后13.31万,,,"超值,急售,严选车"
深圳,传祺GA8 2017款 320T 尊享版,https://image.guazistatic.com/gz01190621/10/06/4a5474fa62bb43e4bb9b94569c0d66bb.jpg,/gz/b09e66080856c201x.htm,2018年,4.6万公里,到店服务,9.85万,18.10万,,严选车
深圳,日产 逍客 2011款 2.0XL 火 CVT 2WD,https://image.guazistatic.com/gz01190628/10/12/fa90a935f9379c3632d5e7a30ace050b.jpg,/dg/3381e1923423d625x.htm,2012年,8.4万公里,到店服务,6.22万,17.90万,,严选车
深圳,丰田 凯美瑞 2011款 240G 豪华周年纪念版,https://image.guazistatic.com/gz01190628/13/59/0c17aa1f3b1e1852d83e0230ee8e57d2.jpg,/dg/c692173c4a973458x.htm,2011年,8.5万公里,到店服务,9.98万,24.70万,新上架,
深圳,标致308 2014款 乐享版 经典 1.6L 自动风尚型,https://image.guazistatic.com/gz01190616/10/38/c312ee8bafbc8c53fbef34988d9c82fc.jpg,/foshan/38a1a7219b9624b5x.htm,2016年,5.4万公里,到店服务,补贴后5.40万,,,"急售,严选车"
深圳,日产 轩逸 2012款 1.6XL CVT豪华版,https://image.guazistatic.com/gz01190607/16/27/924f4b07a4d074e9c1a7f727ba818e47.jpg,/baotou/5ef2704be55d6122x.htm,2012年,7.5万公里,到店服务,6.00万,14.70万,,急售
深圳,现代 索纳塔八 2014款 2.4L 自动豪华版 国IV,https://image.guazistatic.com/gz01190620/14/06/6ece6450a0ff79d6c73911b7b7d7117a.jpg,/gz/eaace91775b56e03x.htm,2014年,6.2万公里,到店服务,8.40万,22.80万,,"超值,严选车"
深圳,福特 福克斯 2015款 三厢 EcoBoost 125 自动超能风尚型,https://image.guazistatic.com/gz01190618/16/11/9838db7ab5661351579e1efced542025.jpg,/gz/16fc876bd7967e30x.htm,2016年,3.0万公里,到店服务,6.62万,15.20万,,严选车
深圳,福特 蒙迪欧 2013款 1.5L GTDi180时尚型,https://image.guazistatic.com/gz01190627/14/55/ce904aec224f68cb741d4b299bf180b0.jpg,/foshan/56ec0bf2cd63e544x.htm,2015年,4.7万公里,到店服务,10.03万,20.60万,,"超值,严选车"
深圳,大众 高尔夫 2011款 1.6 手动舒适型,https://image.guazistatic.com/gz01190628/16/06/e33bf2c897607dff65d1a0d68dc6dee0.jpg,/baoding/b5f72be582e26591x.htm,2012年,6.1万公里,到店服务,5.50万,13.70万,新上架,
深圳,比亚迪F0 2015款 1.0L AMT 铉酷型,https://image.guazistatic.com/gz01190617/16/15/441025c2b69b829b885c619492525cbe.jpg,/zhongshan/dbe3d07865eb7a76x.htm,2018年,0.2万公里,到店服务,3.17万,4.80万,,"准新车,严选车"
深圳,丰田 卡罗拉 2011款 1.8L CVT GL-i,https://image.guazistatic.com/gz01190608/15/52/bd4deae64f5c0bf6d912844ca0dace4c.jpg,/foshan/b6741be57d168345x.htm,2011年,11.3万公里,到店服务,6.80万,16.00万,,急售
深圳,大众 夏朗 2012款 2.0TSI 豪华型 欧IV(进口),https://image.guazistatic.com/gz01190628/13/33/36b284f19a9e1788dd0ac35132ee95c2.jpg,/bj/4593750656e34046x.htm,2013年,6.7万公里,到店服务,14.50万,45.90万,新上架,
深圳,本田 杰德 2013款 1.8L 自动舒适版 5座,https://image.guazistatic.com/gz01190628/15/40/70ea6db047b2ee753b1fd1e6c443fc5a.jpg,/wh/ab6de66b981182a1x.htm,2014年,3.5万公里,到店服务,9.00万,16.30万,新上架,
深圳,本田 艾力绅 2016款 2.4L 经典版,https://image.guazistatic.com/gz01190628/13/57/fc980b7b3706eb8ba1eca5f0e5bc93d3.jpg,/cd/aa2aa9435a2d7643x.htm,2018年,1.9万公里,到店服务,24.50万,27.10万,新上架,"急售,准新车"
深圳,马自达CX-4 2016款 2.0L 自动两驱蓝天品位版,https://image.guazistatic.com/gz01190615/10/08/3368f0fcb7c401245953fcb8df8fa2b0.jpg,/gz/642b838dcd44ed60x.htm,2016年,3.3万公里,到店服务,补贴后12.22万,,,"急售,严选车"
深圳,奔驰E级 2015款 E 260 L 运动型,https://image.guazistatic.com/gz01190609/14/39/d8b0665f98b239bc7df77bd8f3445d46.jpg,/hz/dcdf1ef4a96a7809x.htm,2015年,7.6万公里,到店服务,25.80万,50.80万,,急售
深圳,大众 途安 2011款 1.4T 手动智雅版5座,https://image.guazistatic.com/gz01190426/21/40/50b74a1f83d476effd05c7b93d22751a.jpg,/sh/3cfd0315ae1554eex.htm,2011年,12.7万公里,到店服务,4.20万,17.90万,,"超值,急售"
深圳,奥迪A4L 2015款 45 TFSI quattro个性运动型,https://image.guazistatic.com/gz01190628/12/46/11a4966bb1328f70f53077903908dec9.jpg,/bj/63d559f4200e13ffx.htm,2015年,4.6万公里,到店服务,20.00万,38.30万,新上架,
深圳,起亚K5 2012款 2.0L 自动DLX,https://image.guazistatic.com/gz01190625/15/57/19543e509a8ecb4edf4fae3b14380daf.jpg,/dg/df14b6686feb6fffx.htm,2014年,8.7万公里,到店服务,补贴后8.04万,,,"急售,严选车"
深圳,本田 雅阁 2016款 2.4L EX 新春限量特装版,https://image.guazistatic.com/gz01190620/10/56/8d5c438f2b4f235715ff9923fd883b91.jpg,/gz/f560fb3345a52960x.htm,2016年,7.1万公里,到店服务,14.88万,24.90万,,"超值,严选车"
深圳,奇瑞 瑞虎5 2014款 2.0L 手动家悦版,https://image.guazistatic.com/gz01190614/10/54/5139c01edd5674b3d06bb069ac9111a6.jpg,/sz/d983b959f3c971b8x.htm,2014年,4.5万公里,到店服务,补贴后3.65万,,,"超值,急售,严选车"
深圳,奥迪Q3 2013款 35 TFSI 舒适型,https://image.guazistatic.com/gz01190522/18/19/7042dd4cc886d05dd391da896c616b26.jpg,/foshan/a5ad5f302359e392x.htm,2013年,8.1万公里,到店服务,13.90万,34.30万,,急售
深圳,本田 锋范 2017款 1.5L CVT精英版,https://image.guazistatic.com/gz01190628/16/09/0a1dd545ba0e42fc54b184692d8d1d12.jpg,/qd/0a0d982c71724132x.htm,2017年,5.0万公里,到店服务,7.00万,10.40万,新上架,
深圳,大众 高尔夫 2012款 1.4TSI 自动豪华型,https://image.guazistatic.com/gz01190628/09/05/6c37cdcea1f0d04e6ead1a8c09dd30e5.jpg,/tj/00c124c7957c2be9x.htm,2011年,5.6万公里,到店服务,7.00万,18.20万,新上架,
深圳,福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,https://image.guazistatic.com/gz01190620/10/23/0279f7593eb3995bc77d894926eb721e.jpg,/nantong/45acbb9c61c0cb70x.htm,2012年,7.3万公里,到店服务,6.98万,21.70万,,
深圳,奥迪A3 2014款 Limousine 35 TFSI 自动舒适型,https://image.guazistatic.com/gz01190613/19/10/c00e2c9cd2282a9378b6c22c807cee1c.jpg,/sz/8eebfac743118d56x.htm,2015年,4.2万公里,到店服务,13.77万,27.70万,,严选车
深圳,沃尔沃S80L 2011款 2.0T 智雅版,https://image.guazistatic.com/gz01190617/20/53/9f03164509b4138bf2c222cb21bf49f9.jpg,/sy/4f4bd655d5a8deedx.htm,2013年,11.1万公里,到店服务,9.99万,43.40万,,超值
深圳,丰田 威驰 2017款 1.5L CVT创行版,https://image.guazistatic.com/gz01190628/12/19/6e2cfe9a8a506b2ddf142fbb1fb4de96.jpg,/dg/efa1cdd44a80312ex.htm,2017年,4.0万公里,到店服务,6.30万,9.50万,新上架,
深圳,别克 君越 2013款 2.4L SIDI精英舒适型,https://image.guazistatic.com/gz01190503/12/03/1bab1d0cf2e7ac4c2c70251c3fcb0ec2.jpg,/yantai/20314bea4d9911aax.htm,2014年,8.8万公里,到店服务,11.50万,27.80万,,急售
深圳,荣威350 2015款 1.5L 自动豪华天窗版,https://image.guazistatic.com/gz01190628/09/29/26255d12c7d025959bd23e93ce5e57aa.jpg,/su/00298ecdd921345ex.htm,2015年,3.7万公里,到店服务,3.70万,9.50万,新上架,超值
深圳,本田 杰德 2017款 1.8L 自动舒适版 5座,https://image.guazistatic.com/gz01190628/11/59/006f945e3a4227810b2d659ab100b2ca.jpg,/nj/fc6465d1e6bd68e4x.htm,2018年,1.5万公里,到店服务,11.90万,15.20万,新上架,"急售,准新车"
深圳,奔驰C级 2016款 C 200 运动版 4MATIC,https://image.guazistatic.com/gz01190619/16/57/1db5d6a51ef2fd43f844f9ca044d1a5f.jpg,/zhuhai/fbce6501c62559f2x.htm,2016年,1.5万公里,到店服务,24.88万,42.30万,,"超值,严选车"
深圳,铃木 启悦 2015款 1.6L 自动乐享型,https://image.guazistatic.com/gz01190628/10/12/5c0f117d95dcd79f75b4ca6bd3e19922.jpg,/cq/0a51c6986e1cfe6bx.htm,2016年,3.9万公里,到店服务,6.35万,11.20万,新上架,
深圳,起亚 智跑 2012款 2.0L 自动两驱版NAVI,https://image.guazistatic.com/gz01190619/10/23/71a696d208c55de1f0335b373fe0c0e3.jpg,/gz/1e354b77cc09249ax.htm,2013年,8.1万公里,到店服务,补贴后7.15万,,,"急售,严选车"
深圳,日产 轩逸 2018款 1.6XE CVT舒适版,https://image.guazistatic.com/gz01190619/09/46/cf18a4a9a1d30d762c3758766ab30e74.jpg,/dg/d812a24a30c5cabcx.htm,2018年,2.9万公里,到店服务,8.76万,14.00万,,"超值,准新车,严选车"
深圳,宝马X1 2013款 sDrive18i 时尚型,https://image.guazistatic.com/gz01190628/12/46/dfd0b119ea25163c6dd64465a617a077.jpg,/bj/82cad8cb16725ab1x.htm,2014年,8.1万公里,到店服务,13.50万,30.90万,新上架,
深圳,别克 昂科威 2016款 20T 两驱领先型,https://image.guazistatic.com/gz01190619/17/12/720450c97e3c0bec820d15559384ab7c.jpg,/foshan/bee16da391dc2dcax.htm,2016年,5.0万公里,到店服务,补贴后12.30万,,,"超值,急售,严选车"
深圳,日产 逍客 2011款 2.0XV 雷 CVT 2WD,https://image.guazistatic.com/gz01190628/08/41/bca0517c1e6df6631b5f2dcf2f396868.jpg,/nc/5d96de21baf2691fx.htm,2014年,8.9万公里,到店服务,6.50万,19.60万,新上架,
深圳,大众 朗行 2015款 1.6L 自动风尚版,https://image.guazistatic.com/gz01190628/11/04/107eb9c07a87fc913eabfd58456a866b.jpg,/fz/39041fbdf33fc167x.htm,2017年,1.8万公里,到店服务,8.50万,13.60万,新上架,
深圳,本田 缤智 2017款 1.8L CVT两驱精英型,https://image.guazistatic.com/gz01190617/11/14/625d18a7ed08bfcbb56be9b08844f6b4.jpg,/dg/882f079b09cb192cx.htm,2017年,0.5万公里,到店服务,11.85万,15.90万,,严选车
深圳,大众POLO 2011款 1.4L 手动致乐版,https://image.guazistatic.com/gz01190628/08/55/54a6eab2f3a3ce43aea848197bca9a04.jpg,/qd/d938bb77347999c3x.htm,2012年,10.9万公里,到店服务,3.20万,9.30万,新上架,超值
深圳,宝马X5 2011款 xDrive35i 领先型(进口),https://image.guazistatic.com/gz01190628/15/23/d603a75137a48ceef240e228d63436a9.jpg,/xa/ff38007301285788x.htm,2014年,12.8万公里,到店服务,31.50万,97.30万,新上架,
深圳,本田 雅阁 2011款 2.0L EX,https://image.guazistatic.com/gz01190616/14/52/b643cd7e960f0ebf75c8b85c0bb2d5ca.jpg,/huizhou/2b0c0b94c92e0b34x.htm,2011年,8.0万公里,到店服务,补贴后8.50万,,,"急售,严选车"
深圳,路虎 揽胜极光 2014款 2.0T 5门耀动版(进口),https://image.guazistatic.com/gz01190622/10/22/dc6a0eaaeb1b2eb24056ed4dc7bc32d2.jpg,/sz/095ccf9082b1bdbdx.htm,2014年,6.8万公里,到店服务,20.76万,68.20万,,"超值,严选车"
深圳,吉利 远景X3 2017款 1.5L 自动精英型,https://image.guazistatic.com/gz01190602/09/53/16c8645943d1d35ae37ba11e3aade770.jpg,/hrb/8fb1402ffa65156cx.htm,2018年,0.8万公里,到店服务,4.70万,6.70万,,"急售,准新车"
深圳,起亚K5 2014款 2.0L 自动LUXURY,https://image.guazistatic.com/gz01190628/14/33/8d510c5b3bb1cbb2d4abb5cd67ab78df.jpg,/qd/ee2918e9cb4fbc05x.htm,2015年,4.7万公里,到店服务,10.00万,20.50万,新上架,
深圳,三菱 劲炫ASX 2016款 2.0L CVT两驱领航版,https://image.guazistatic.com/gz01190628/15/36/1be405f192bed80f9c91e0c1c5561fc5.jpg,/nmg/43f4443e9a1479abx.htm,2017年,2.4万公里,到店服务,10.00万,16.30万,新上架,
深圳,宝马5系 2014款 525Li 领先型,https://image.guazistatic.com/gz01190628/09/57/fdae2af29932450d10c60ea213a60366.jpg,/su/58b4fedd10e960a4x.htm,2016年,3.1万公里,到店服务,29.50万,50.60万,新上架,
深圳,启辰T90 2017款 2.0L CVT风尚版,https://image.guazistatic.com/gz01190617/10/27/54fa70031407f44655a7ce77224848a0.jpg,/gz/7ca6408bc20f1e18x.htm,2017年,1.1万公里,到店服务,8.58万,13.90万,,严选车
深圳,奔驰C级 2017款 C 180 L 运动版,https://image.guazistatic.com/gz01190617/09/48/d805b73b107dd65531c29ef2eb04acca.jpg,/sz/ddda7665353136a7x.htm,2017年,1.7万公里,到店服务,24.88万,35.40万,,严选车
深圳,宝骏730 2016款 1.5T 手动豪华型 7座,https://image.guazistatic.com/gz01190615/21/01/c3f0b090db3ccc9e303033bc37e2f9aa.jpg,/gz/eb6fe50751b95c1dx.htm,2016年,4.5万公里,到店服务,5.38万,9.20万,,"超值,严选车"
深圳,标致301 2014款 1.6L 手动舒适版,https://image.guazistatic.com/gz01190628/12/44/e41bd7cb6a2757e7cc0e8b623f7de35a.jpg,/cs/bb8dd8244777f650x.htm,2014年,8.6万公里,到店服务,3.28万,9.20万,新上架,
深圳,起亚KX3 2015款 1.6L 自动两驱GLS,https://image.guazistatic.com/gz01190612/16/03/3acc7edeff982b9dd719f314c6fcc9e5.jpg,/gz/933de809b8ce365cx.htm,2016年,4.8万公里,到店服务,补贴后6.65万,,,"超值,急售,严选车"
深圳,奥迪A3 2018款 30周年年型 Limousine 35 TFSI 运动型,https://image.guazistatic.com/gz01190628/15/35/6dd78e2a20d073c73d55d501cc8932ce.jpg,/su/b08e9c2b22922025x.htm,2017年,2.3万公里,到店服务,16.50万,26.00万,新上架,
深圳,现代 名图 2014款 1.8L 自动智能型GLS,https://image.guazistatic.com/gz01190623/19/15/0085c203a5c74598605130d12837e440.jpg,/cd/3261bb0598b71723x.htm,2016年,3.4万公里,到店服务,9.38万,16.30万,,急售
深圳,哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱尊贵型,https://image.guazistatic.com/gz01190628/15/12/a371e9d75192f70332c4c08d2b1e11c3.jpg,/dg/74ec512e635655d5x.htm,2015年,5.0万公里,到店服务,7.68万,18.60万,,"超值,严选车"
深圳,陆风X7 2015款 2.0T 全景旗舰版,https://image.guazistatic.com/gz01190615/18/50/123ee9d9f42da30b387c0cb0db3258d4.jpg,/wenzhou/238dc0aa84c009a4x.htm,2016年,3.4万公里,到店服务,7.40万,16.00万,,急售
深圳,五菱宏光 2016款 1.5L S1尊享型国V,https://image.guazistatic.com/gz01190616/09/56/4525bb9d944209689886baafe995ba98.jpg,/dg/63f43e83be83a3bcx.htm,2016年,2.4万公里,到店服务,补贴后4.89万,,,"急售,严选车"
深圳,长安商用 欧尚 2016款 1.5L 手动豪华型7座,https://image.guazistatic.com/gz01190628/15/07/1e7dad47a2d9036a721f2d3369cb9ce7.jpg,/suqian/289568cc195df994x.htm,2016年,4.1万公里,到店服务,3.50万,7.00万,新上架,
深圳,本田 凌派 2016款 1.8L 手动风尚版,https://image.guazistatic.com/gz01190623/16/40/2f18610cf88c111620f67cef94f7b2dc.jpg,/foshan/eb87e0520b5997ecx.htm,2017年,2.4万公里,到店服务,7.88万,11.90万,,急售
深圳,日产 奇骏 2014款 2.0L CVT舒适版 2WD,https://image.guazistatic.com/gz01190510/15/57/95bb35e616f2a2b626d0c677f73dfb5d.jpg,/yantai/a2a0f7a2396c5016x.htm,2015年,5.5万公里,到店服务,13.00万,21.40万,,急售
深圳,菲亚特 菲翔 2012款 1.4T 自动畅享版,https://image.guazistatic.com/gz01190616/11/33/8fe1ba75fac9d9ff58fcd72a376e8554.jpg,/sz/816ec97fcea33b47x.htm,2014年,5.1万公里,到店服务,4.48万,14.50万,,严选车
深圳,本田 杰德 2017款 1.8L 自动舒适版 5座,https://image.guazistatic.com/gz01190628/12/04/553fb57cc1e1f9499143731066cb2d6e.jpg,/jn/2c7d0b93b90ebe74x.htm,2018年,1.0万公里,到店服务,12.00万,15.20万,新上架,准新车
深圳,雪佛兰 科鲁兹 2015款 1.5L 经典 SL MT,https://image.guazistatic.com/gz01190628/16/09/98a072d0561daa4f39b5d305bc2681d5.jpg,/nc/4c7c07cb2996ab1ex.htm,2015年,4.3万公里,到店服务,5.00万,9.80万,新上架,
深圳,雪佛兰 科鲁兹 2011款 1.6L SL MT,https://image.guazistatic.com/gz01190609/18/48/ac1d1ccfddf2b3b512e7f4e783293ba5.jpg,/sz/5d6f3908de945033x.htm,2011年,5.7万公里,到店服务,补贴后3.05万,,,"急售,严选车"
深圳,奥迪A4L 2016款 35 TFSI 典藏版 自动标准型,https://image.guazistatic.com/gz01190628/12/03/de675404f3253d14bf72891a73e46199.jpg,/dg/cd559fe4c0a1e4fcx.htm,2016年,4.2万公里,到店服务,20.00万,34.00万,新上架,
深圳,奔驰GLK级 2013款 GLK 300 4MATIC 动感型,https://image.guazistatic.com/gz01190617/11/43/528b322d119bf82585364b699bcce0ba.jpg,/sz/1314536cc902358cx.htm,2013年,10.3万公里,到店服务,18.76万,45.40万,,严选车
深圳,大众 宝来 2017款 1.6L 自动时尚型,https://image.guazistatic.com/gz01190628/13/51/7a38a6d7987ba4e9e00477b43ef76f97.jpg,/dg/0f8cf05e0560f6b6x.htm,2017年,7.4万公里,到店服务,7.60万,13.00万,新上架,
深圳,日产 轩逸 2012款 经典 1.6XE 自动舒适版,https://image.guazistatic.com/gz01190627/10/13/76977644e7a29085ee10a6ffc5448a27.jpg,/sz/aa29482f87d4a5dcx.htm,2012年,11.8万公里,到店服务,4.59万,11.90万,,"超值,严选车"
深圳,本田 锋范 2015款 1.5L CVT舒适版,https://image.guazistatic.com/gz01190613/15/22/010c787793a36d7801b1910527fd88f5.jpg,/gz/a6c650153c1aea90x.htm,2016年,2.4万公里,到店服务,补贴后6.56万,,,"急售,严选车"
深圳,大众POLO 2014款 1.6L 自动舒适版,https://image.guazistatic.com/gz01190628/08/49/605dc90179a7efa45bd41260610a6730.jpg,/dg/523fa20eae29897fx.htm,2014年,4.0万公里,到店服务,6.00万,11.30万,新上架,
深圳,马自达6 2013款 2.0L 自动时尚型,https://image.guazistatic.com/gz01190628/15/40/728e005650d8fde1b2c62fe790f26db4.jpg,/wx/a1e4830c156476bfx.htm,2015年,10.0万公里,到店服务,7.80万,16.00万,新上架,
深圳,荣威350 2015款 1.5L 手动豪华天窗版,https://image.guazistatic.com/gz01190613/11/10/f0e93246ad2e55a040ca421338636656.jpg,/dg/49614b2eab89af78x.htm,2017年,5.4万公里,到店服务,补贴后3.84万,,,"急售,严选车"
深圳,大众 途观 2016款 280TSI 自动两驱丝绸之路风尚版,https://image.guazistatic.com/gz01190603/11/47/c0e47ae4ba576a50beb0942814455b26.jpg,/sz/989401eef4d35045x.htm,2017年,5.0万公里,店内直卖,12.54万,21.10万,,严选车
深圳,吉利 帝豪 2016款 三厢 1.5L CVT豪华型,https://image.guazistatic.com/gz01190628/09/46/26ead6ee392c1b6dd3d34e84a390bce8.jpg,/baoding/c33d04536e4ae82cx.htm,2016年,1.9万公里,到店服务,5.00万,9.30万,新上架,
深圳,奥迪Q5 2013款 40 TFSI 技术型,https://image.guazistatic.com/gz01190620/14/01/935d3d897d9a95108cdd9ce881844970.jpg,/jinhua/daf7fd81ff081eabx.htm,2013年,10.2万公里,到店服务,20.00万,46.40万,,急售
深圳,别克 君威 2009款 2.0L 精英版,https://image.guazistatic.com/gz01190628/09/59/c6ef42cc873226e24208a7bf3680c21d.jpg,/jiaxing/331cffdbe800c233x.htm,2010年,10.2万公里,到店服务,4.00万,21.70万,新上架,超值
深圳,奥迪A3 2014款 Sportback 35 TFSI 自动舒适型,https://image.guazistatic.com/gz01190628/15/54/94ee03619990e36d9e2052be4ac6fb57.jpg,/weifang/a3815b1aa9ea650ex.htm,2016年,5.3万公里,到店服务,14.50万,27.00万,新上架,
深圳,大众 桑塔纳 2018款 1.5L 自动风尚版,https://image.guazistatic.com/gz01190624/14/09/d96951aea4819b8494b94cc4c676d655.jpg,/sjz/cde5110d7bb6a3e5x.htm,2019年,1.1万公里,到店服务,7.48万,10.60万,,准新车
深圳,福特 福睿斯 2015款 1.5L 自动舒适型,https://image.guazistatic.com/gz01190628/11/34/be81612ed5acf465e3941fc5b777cee2.jpg,/cd/c1af9078395c4f7bx.htm,2016年,4.6万公里,到店服务,6.70万,11.70万,新上架,
深圳,大众 高尔夫 2016款 230TSI 自动舒适型,https://image.guazistatic.com/gz01190622/11/11/b313ded0a19d7584d76fa6e7387d8d91.jpg,/huaian/d1f3b4d52e91df3fx.htm,2016年,3.5万公里,到店服务,10.21万,16.80万,,急售
深圳,路虎 发现神行 2016款 2.0T HSE,https://image.guazistatic.com/gz01190628/15/11/ed68b0edaf12fc4d02020352541a824f.jpg,/cs/b3c90a8bb5d4e9c1x.htm,2016年,3.8万公里,到店服务,29.50万,50.80万,新上架,
